kdcab|nama_cabang|shop|nama_toko|stock_14_20131352|stock_20_20131352|stock_14_20131353|stock_20_20131353|stock_14_20131354|stock_20_20131354|sales_qty_20131352|sales_qty_20131353|sales_qty_20131354
G117|BOGOR 2|TKIT|TANJUNG RASA|0|0|0|0|0|0|11|11|12
G117|BOGOR 2|TKL2|POINT REST AREA KM 21 B|0|0|0|0|0|0|2|8|4
G117|BOGOR 2|TKLQ|NAMBO KLAPANUNGGAL|0|0|0|0|0|0|12|16|15
G117|BOGOR 2|TKM8|POINT SPBU RAYA BOGOR KM 45|0|0|0|0|0|0|13|14|15
G117|BOGOR 2|TKOV|CIBEBER RAYA|0|0|0|0|0|0|11|15|22
G117|BOGOR 2|TKQZ|"PERTIGAAN BOJONGSARI "|0|0|0|0|0|0|5|12|6
G117|BOGOR 2|TKRL|PURI ARRAYA 2|0|0|0|0|0|0|16|23|23
G117|BOGOR 2|TKSN|CIBINONG CITY CENTER 2|0|0|0|0|0|0|10|12|14
G117|BOGOR 2|TKY7|MEGAPOLITAN LIMO|0|0|0|0|0|0|33|29|42
G117|BOGOR 2|TKZ1|BOULEVARD CIMANGGIS|0|0|0|0|0|0|13|13|22
G117|BOGOR 2|TKZ2|KAPITAN CIMANGGIS 2|0|0|0|0|0|0|8|11|14
G117|BOGOR 2|TL1J|CIBUNGBULANG|0|0|0|0|0|0|15|18|18
G117|BOGOR 2|TL2A|PUTRI TUNGGAL|0|0|0|0|0|0|6|15|17
G117|BOGOR 2|TL2X|SPBU PONDOK RAJEG|0|0|0|0|0|0|13|10|15
G117|BOGOR 2|TL3V|GRAND MUTIARA|0|0|0|0|0|0|2|11|13
G117|BOGOR 2|TL5G|PABUARAN CITAYAM|0|0|0|0|0|0|21|21|29
G117|BOGOR 2|TL75|RTM KELAPA DUA|0|0|0|0|0|0|11|7|18
G117|BOGOR 2|TL78|TAMAN BUKIT ASRI|0|0|0|0|0|0|26|22|21
G117|BOGOR 2|TL81|NUSANTARA DEPOK|0|0|0|0|0|0|12|18|24
G117|BOGOR 2|TL9F|POINT APT CIBUBUR VILLAGE|0|0|0|0|0|0|4|4|7
G117|BOGOR 2|TLAK|"CITRA INDAH HELICONIA "|0|0|0|0|0|0|35|30|23
G117|BOGOR 2|TLDW|SPBU JAMBORE|0|0|0|0|0|0|8|13|12
G117|BOGOR 2|TLHM|BANGUN JAYA CIGUDEG|0|0|0|0|0|0|10|9|9
G117|BOGOR 2|TLHS|SUKAHATI CIBINONG|0|0|0|0|0|0|13|19|24
G117|BOGOR 2|TLJL|RAYA BOGOR KM 48|0|0|0|0|0|0|12|14|23
G117|BOGOR 2|TLLV|SPBU KARADENAN|0|0|0|0|0|0|9|14|22
G117|BOGOR 2|TLOO|SETU CILANGKAP|0|0|0|0|0|0|8|15|23
G117|BOGOR 2|TLRP|RAWEUY JONGGOL|0|0|0|0|0|0|6|11|20
G117|BOGOR 2|TLS1|SAWANGAN RAYA|0|0|0|0|0|0|14|19|21
G117|BOGOR 2|TLUH|ABDUL WAHAB|0|0|0|0|0|0|17|18|20
G117|BOGOR 2|TLVP|CITRA GRAND NIAGA|0|0|0|0|0|0|9|9|14
G117|BOGOR 2|TM3C|RTM TUGU INDAH|0|0|0|0|0|0|10|27|24
G117|BOGOR 2|TM53|SIMPANG PANANGGA|0|0|0|0|0|0|8|12|17
G117|BOGOR 2|TM56|GRIYA SASMITA|0|0|0|0|0|0|7|16|23
G117|BOGOR 2|TM7W|KARANG ASEM BARAT|0|0|0|0|0|0|4|10|16
G117|BOGOR 2|TMBY|WATER PARK CENTEX|0|0|0|0|0|0|7|28|25
G117|BOGOR 2|TMSJ|CINERE AGUNG RESIDENCE|0|0|0|0|0|0|33|29|26
G117|BOGOR 2|TMWC|JAURA SUKAMAKMUR|0|0|0|0|0|0|12|11|15
G117|BOGOR 2|TMY4|CIANGSANA RAYA|0|0|0|0|0|0|24|14|31
G117|BOGOR 2|TN5J|KEJAYAAN RAYA|0|0|0|0|0|0|24|30|29
G117|BOGOR 2|TNBW|CILIWUNG PONDOK RAJEG|0|0|0|0|0|0|30|19|28
G117|BOGOR 2|TNC6|"PARPOSTEL "|0|0|0|0|0|0|11|11|15
G117|BOGOR 2|TNDF|EXIT TOL CITEUREUP|0|0|0|0|0|0|10|15|15
G117|BOGOR 2|TNET|CURUG BITUNG|0|0|0|0|0|0|11|12|16
G117|BOGOR 2|TNFF|GAPERI|0|0|0|0|0|0|13|30|25
G117|BOGOR 2|TNH3|KARADENAN 5|0|0|0|0|0|0|8|18|13
G117|BOGOR 2|TNKE|EXIT TOL KARANGGAN|0|0|0|0|0|0|9|25|42
G117|BOGOR 2|TNKL|ACROPOLIS LEGENDA WISATA|0|0|0|0|0|0|15|27|41
G117|BOGOR 2|TNNO|NAROGONG PTSC|0|0|0|0|0|0|7|19|16
G117|BOGOR 2|TNNY|NUSANTARA CIMANGGIS|0|0|0|0|0|0|30|34|38
G117|BOGOR 2|TNPE|PESONA KAHURIPAN 2|0|0|0|0|0|0|11|26|26
G117|BOGOR 2|TNPU|CIANGSANA NIAGA|0|0|0|0|0|0|10|12|15
G117|BOGOR 2|TNRW|PABUARAN RAWA PANJANG|0|0|0|0|0|0|15|14|27
G117|BOGOR 2|TNSB|PASIR PUTIH SAWANGAN|0|0|0|0|0|0|7|12|23
G117|BOGOR 2|TNV5|CIANGSANA BOJONG KULUR|0|0|0|0|0|0|10|14|17
G117|BOGOR 2|TNWS|APARTEMEN KALIANA|0|0|0|0|0|0|13|11|10
G117|BOGOR 2|TNXJ|ABDUL GHANI CILODONG|0|0|0|0|0|0|11|12|26
G117|BOGOR 2|TNZD|TUMARITIS II NO. 29|0|0|0|0|0|0|4|14|18
G117|BOGOR 2|TO9V|JATISAMPURNA 2|0|0|0|0|0|0|6|9|21
G117|BOGOR 2|TOAJ|PEARL GARDEN|0|0|0|0|0|0|19|30|18
G117|BOGOR 2|TOAK|TAMAN LAGUNA CIBUBUR|0|0|0|0|0|0|7|15|16
G117|BOGOR 2|TOBB|SIMPANG KARANGGAN|0|0|0|0|0|0|16|17|17
G117|BOGOR 2|TOFD|BOJONGSARI|0|0|0|0|0|0|4|13|13
G117|BOGOR 2|TOGM|EXIT TOL ANDARA|0|0|0|0|0|0|11|23|24
G117|BOGOR 2|TOW6|JONGGOL CARIU|0|0|0|0|0|0|9|10|12
G117|BOGOR 2|TP05|PAHLAWAN KARANG ASEM|0|0|0|0|0|0|8|21|22
G117|BOGOR 2|TP08|LEUWINUTUG|0|0|0|0|0|0|13|19|24
G117|BOGOR 2|TP0N|PESONA KHAYANGAN MARGONDA|0|0|0|0|0|0|9|17|23
G117|BOGOR 2|TP14|CIPAYUNG|0|0|0|0|0|0|6|10|17
G117|BOGOR 2|TP31|FRESH BUMI SENTOSA|0|0|0|0|0|0|54|48|47
G117|BOGOR 2|TP32|KAMPUNG GEDONG|0|0|0|0|0|0|11|15|26
G117|BOGOR 2|TP6E|ROYAL MATOA|0|0|0|0|0|0|30|21|22
G117|BOGOR 2|TPA0|SETU  PEDONGKELEN|0|0|0|0|0|0|15|20|18
G117|BOGOR 2|TPA4|GUNUNG PUTRI|0|0|0|0|0|0|8|11|20
G117|BOGOR 2|TPA8|KEN AROK|0|0|0|0|0|0|14|35|29
G117|BOGOR 2|TPB4|RAYA PAHLAWAN CITEUREUP|0|0|0|0|0|0|7|9|9
G117|BOGOR 2|TPCC|PONDOK TERONG DEPOK|0|0|0|0|0|0|19|27|39
G117|BOGOR 2|TPE0|MARGONDA 5|0|0|0|0|0|0|2|6|6
G117|BOGOR 2|TPE3|TANJUNG SARI|0|0|0|0|0|0|25|26|29
G117|BOGOR 2|TPE9|KRANGGAN PERMAI  2|0|0|0|0|0|0|24|42|41
G117|BOGOR 2|TPH7|KRUKUT RAYA|0|0|0|0|0|0|40|28|24
G117|BOGOR 2|TPHS|RAYA CIKAHURIPAN|0|0|0|0|0|0|6|16|29
G117|BOGOR 2|TPHW|SIMPANG AURI|0|0|0|0|0|0|14|23|21
G117|BOGOR 2|TPMS|NANGGEWER GREAT RIVER|0|0|0|0|0|0|11|22|23
G117|BOGOR 2|TPNK|CIMAYANG|0|0|0|0|0|0|14|15|27
G117|BOGOR 2|TPRX|LIMO CAKRA|0|0|0|0|0|0|12|15|17
G117|BOGOR 2|TPY1|PERSATUAN DEPOK|0|0|0|0|0|0|12|21|23
G117|BOGOR 2|TPZN|KALISUREN 2|0|0|0|0|0|0|34|24|41
G117|BOGOR 2|TQ4T|CITRA SENTUL RAYA|0|0|0|0|0|0|22|34|30
G117|BOGOR 2|TQAA|JONGGOL BOGOR|0|0|0|0|0|0|10|7|9
G117|BOGOR 2|TQBL|CEMPAKA CITRA INDAH|0|0|0|0|0|0|20|18|32
G117|BOGOR 2|TQCF|PERTIGAAN PENGASINAN|0|0|0|0|0|0|15|23|28
G117|BOGOR 2|TQDX|NIRWANA GOLDEN PARK|0|0|0|0|0|0|2|13|21
G117|BOGOR 2|TQF6|BUKIT CINERE|0|0|0|0|0|0|11|16|16
G117|BOGOR 2|TQGJ|SAMUDERA JAYA|0|0|0|0|0|0|3|7|10
G117|BOGOR 2|TQHR|RAYA BOJONG GEDE|0|0|0|0|0|0|10|20|22
G117|BOGOR 2|TQMV|RAYA BOJONG CILEUNGSI|0|0|0|0|0|0|4|7|24
G117|BOGOR 2|TQNO|RAYA CIKEAS 88|0|0|0|0|0|0|8|12|20
G117|BOGOR 2|TQNZ|WANAHERANG|0|0|0|0|0|0|16|18|29
G117|BOGOR 2|TQQ2|RAYA BOGOR KM 37|0|0|0|0|0|0|7|8|24
G117|BOGOR 2|TQTJ|PABUARAN|0|0|0|0|0|0|5|17|18
G117|BOGOR 2|TQW6|RAYA SADENG HAMBARO|0|0|0|0|0|0|10|15|18
G117|BOGOR 2|TQZ6|RAYA BOGOR SUKAMAJU|0|0|0|0|0|0|7|12|14
G117|BOGOR 2|TR06|MARGONDA 22 D|0|0|0|0|0|0|9|13|17
G117|BOGOR 2|TR0B|PARABAKTI|0|0|0|0|0|0|4|14|30
G117|BOGOR 2|TR11|SUCI CIRACAS|0|0|0|0|0|0|12|13|20
G117|BOGOR 2|TR23|CIBUBUR 2|0|0|0|0|0|0|10|13|22
G117|BOGOR 2|TR25|AKSES UI 5|0|0|0|0|0|0|4|14|14
G117|BOGOR 2|TR2L|KAUM PANDAK 2|0|0|0|0|0|0|6|16|20
G117|BOGOR 2|TR41|GANDARIA 2|0|0|0|0|0|0|6|9|22
G117|BOGOR 2|TR5W|RAYA BOGOR 47|0|0|0|0|0|0|7|12|12
G117|BOGOR 2|TR6W|BHAKTI ABRI 2|0|0|0|0|0|0|8|12|15
G117|BOGOR 2|TR7D|TEGAR BERIMAN|0|0|0|0|0|0|9|19|16
G117|BOGOR 2|TR99|PENDIDIKAN|0|0|0|0|0|0|6|17|14
G117|BOGOR 2|TRDX|KRANGGAN PERMAI RAYA|0|0|0|0|0|0|5|13|20
G117|BOGOR 2|TREG|BUMI SAWANGAN INDAH 2|0|0|0|0|0|0|15|18|24
G117|BOGOR 2|TRFT|KAPTEN DASUKI CIBATOK|0|0|0|0|0|0|33|27|38
G117|BOGOR 2|TRJJ|ALTERNATIF BOJONG GEDE|0|0|0|0|0|0|9|19|16
G117|BOGOR 2|TRKB|LURAH NAMAT|0|0|0|0|0|0|4|5|11
G117|BOGOR 2|TROU|SETU PASIR ANGIN|0|0|0|0|0|0|9|12|21
G117|BOGOR 2|TRPO|RAYA PLN GANDUL|0|0|0|0|0|0|15|20|28
G117|BOGOR 2|TRRJ|DADIKUSMAYADI 2|0|0|0|0|0|0|9|16|12
G117|BOGOR 2|TRWE|CANADIAN BROADWAY|0|0|0|0|0|0|5|10|8
G117|BOGOR 2|TS12|GRAHA MUSTIKA|0|0|0|0|0|0|11|15|24
G117|BOGOR 2|TS1D|GDC DE VALERIAN|0|0|0|0|0|0|28|30|29
G117|BOGOR 2|TS20|TARUNA JAYA|0|0|0|0|0|0|18|13|16
G117|BOGOR 2|TS38|GRAND DEPOK CITY|0|0|0|0|0|0|23|23|35
G117|BOGOR 2|TS40|NAROGONG KEMBANG KUNING|0|0|0|0|0|0|9|15|19
G117|BOGOR 2|TS4M|NINGS RESIDENCE|0|0|0|0|0|0|18|28|42
G117|BOGOR 2|TS71|GALUGA|0|0|0|0|0|0|6|3|5
G117|BOGOR 2|TS77|FRESH FLORIDA KOTA WISATA|0|0|0|0|0|0|41|36|38
G117|BOGOR 2|TS8B|KADAKA ARGAPURA|0|0|0|0|0|0|13|12|12
G117|BOGOR 2|TSBX|SUKAMAJU JONGGOL|0|0|0|0|0|0|19|14|19
G117|BOGOR 2|TSCD|HARMONY CIMANGGIS|0|0|0|0|0|0|9|16|9
G117|BOGOR 2|TSDC|SPBU AKSES UI|0|0|0|0|0|0|5|11|8
G117|BOGOR 2|TSFS|PESONA KAHURIPAN 4|0|0|0|0|0|0|10|15|23
G117|BOGOR 2|TSIY|CIHERANG TAPOS|0|0|0|0|0|0|1|9|12
G117|BOGOR 2|TSN5|NEGLASARI|0|0|0|0|0|0|7|16|21
G117|BOGOR 2|TSNO|BRIGJEN DHARSONO|0|0|0|0|0|0|23|24|26
G117|BOGOR 2|TSOG|GUNUNG PICUNG|0|0|0|0|0|0|19|17|24
G117|BOGOR 2|TSOV|CITAYAM CENTER|0|0|0|0|0|0|23|11|32
G117|BOGOR 2|TSR6|KRANGGAN PERMAI 3|0|0|0|0|0|0|2|5|13
G117|BOGOR 2|TSS4|CURUG BOJONGSARI|0|0|0|0|0|0|8|23|24
G117|BOGOR 2|TSS7|GRAHA KARTIKA PRATAMA|0|0|0|0|0|0|34|15|8
G117|BOGOR 2|TSSA|SUSUKAN PABUARAN|0|0|0|0|0|0|13|11|18
G117|BOGOR 2|TSSE|GRAHA KARTIKA PRATAMA 2|0|0|0|0|0|0|9|23|18
G117|BOGOR 2|TSTF|BAMBON RAGAJAYA|0|0|0|0|0|0|15|16|24
G117|BOGOR 2|TSX7|KARANGGAN MUDA|0|0|0|0|0|0|10|11|22
G117|BOGOR 2|TT1W|DUKUH CIBUNGBULANG|0|0|0|0|0|0|3|6|11
G117|BOGOR 2|TT20|CAGAR ALAM|0|0|0|0|0|0|8|1|17
G117|BOGOR 2|TT21|BOGASARI CITEUREUP|0|0|0|0|0|0|4|5|6
G117|BOGOR 2|TT3J|LAGUNA RADAR AURI|0|0|0|0|0|0|15|22|32
G117|BOGOR 2|TT5T|SITU UDIK|0|0|0|0|0|0|7|15|18
G117|BOGOR 2|TT8H|TAPOS 2|0|0|0|0|0|0|17|15|25
G117|BOGOR 2|TTDF|MERUYUNG|0|0|0|0|0|0|10|8|14
G117|BOGOR 2|TTEC|SPBU RAYA BOGOR KM 47|0|0|0|0|0|0|12|16|16
G117|BOGOR 2|TTES|SENTRA NIAGA GAPERI|0|0|0|0|0|0|36|46|51
G117|BOGOR 2|TTFS|HARVEST CITY BOULEVARD|0|0|0|0|0|0|13|27|24
G117|BOGOR 2|TTHZ|CILEUNGSI KIDUL|0|0|0|0|0|0|26|29|36
G117|BOGOR 2|TTLG|POJOK SALAK JONGGOL|0|0|0|0|0|0|14|12|10
G117|BOGOR 2|TTT8|KAPITAN CIMANGGIS|0|0|0|0|0|0|7|10|11
G117|BOGOR 2|TTVL|FRESH CIBUBUR COUNTRY|0|0|0|0|0|0|74|59|41
G117|BOGOR 2|TTZX|ABDUL WAHAB CINANGKA|0|0|0|0|0|0|17|22|24
G117|BOGOR 2|TU3U|GDC VERBENA|0|0|0|0|0|0|11|12|16
G117|BOGOR 2|TU4G|KP. SAWAH JATIMULYA|0|0|0|0|0|0|17|18|22
G117|BOGOR 2|TU8C|SUKAMAJU CIBUNGBULANG|0|0|0|0|0|0|12|8|12
G117|BOGOR 2|TUAJ|LAPANGAN TEMBAK 3|0|0|0|0|0|0|15|30|34
G117|BOGOR 2|TUCC|SAWANGAN KUPU|0|0|0|0|0|0|7|13|15
G117|BOGOR 2|TUDS|CIKARET HARAPAN JAYA|0|0|0|0|0|0|8|10|12
G117|BOGOR 2|TUI1|PANGRANGO GRAND KAHURIPAN|0|0|0|0|0|0|29|25|33
G117|BOGOR 2|TUN0|GREEN ANDARA|0|0|0|0|0|0|36|22|17
G117|BOGOR 2|TUQ2|JATISAMPURNA RAYA|0|0|0|0|0|0|10|15|15
G117|BOGOR 2|TUW5|GRIYA DEPOK ASRI R 4-5|0|0|0|0|0|0|20|28|44
G117|BOGOR 2|TUX6|KESEHATAN CIJANTUNG|0|0|0|0|0|0|21|19|30
G117|BOGOR 2|TUYE|TUGU MACAN|0|0|0|0|0|0|6|16|13
G117|BOGOR 2|TUZA|BUKIT SAWANGAN INDAH 2|0|0|0|0|0|0|13|12|20
G117|BOGOR 2|TUZX|LEUWICATANG|0|0|0|0|0|0|38|23|31
G117|BOGOR 2|TV20|KEBAHAGIAAN RAYA|0|0|0|0|0|0|22|30|29
G117|BOGOR 2|TV3C|CILANGKAP 2|0|0|0|0|0|0|13|21|26
G117|BOGOR 2|TV6B|JUANDA DEPOK|0|0|0|0|0|0|4|18|18
G117|BOGOR 2|TV9P|MOH KAHFI NO. 27-29|0|0|0|0|0|0|20|21|18
G117|BOGOR 2|TVBK|ARCO TAJUR HALANG|0|0|0|0|0|0|18|17|24
G117|BOGOR 2|TVDQ|KELAPA WETAN RAYA|0|0|0|0|0|0|8|8|18
G117|BOGOR 2|TVEC|PARUNG BINGUNG 45|0|0|0|0|0|0|27|28|40
G117|BOGOR 2|TVHE|SPBU GAS ALAM|0|0|0|0|0|0|3|11|16
G117|BOGOR 2|TVHU|BELLA CASA|0|0|0|0|0|0|41|40|29
G117|BOGOR 2|TVMA|BEDAHAN CILODONG|0|0|0|0|0|0|5|12|19
G117|BOGOR 2|TVNJ|CENTEX 2|0|0|0|0|0|0|27|41|38
G117|BOGOR 2|TVZE|PUSPANEGARA|0|0|0|0|0|0|4|10|5
G117|BOGOR 2|TW0E|SUSUKAN BOJONG GEDE|0|0|0|0|0|0|4|12|27
G117|BOGOR 2|TW29|GUNUNG PUTRI SELATAN|0|0|0|0|0|0|16|11|19
G117|BOGOR 2|TW2R|RAYA KINCIR AIR|0|0|0|0|0|0|9|11|22
G117|BOGOR 2|TW57|CIHERANG SUKATANI|0|0|0|0|0|0|18|27|36
G117|BOGOR 2|TWAT|CITRA INDAH 2|0|0|0|0|0|0|8|18|28
G117|BOGOR 2|TWF4|LAPANGAN TEMBAK 2|0|0|0|0|0|0|12|16|23
G117|BOGOR 2|TWGC|MERUYUNG 29|0|0|0|0|0|0|9|13|18
G117|BOGOR 2|TWHY|GRAND NUSA INDAH  2|0|0|0|0|0|0|10|12|24
G117|BOGOR 2|TWNH|POINT APARTEMEN DAVE|0|0|0|0|0|0|13|15|11
G117|BOGOR 2|TWRA|COCO GARDEN|0|0|0|0|0|0|6|10|21
G117|BOGOR 2|TWRX|KARANGGAN GUNUNG PUTRI|0|0|0|0|0|0|16|14|19
G117|BOGOR 2|TWXS|PASAR CITAYAM|0|0|0|0|0|0|11|29|25
G117|BOGOR 2|TXAE|ARCO SAWANGAN|0|0|0|0|0|0|11|30|34
G117|BOGOR 2|TXAV|FRESH SILIWANGI DEPOK|0|0|0|0|0|0|84|57|56
G117|BOGOR 2|TXBH|MUTIARA DEPOK|0|0|0|0|0|0|43|30|32
G117|BOGOR 2|TXH5|ALTERNATIF KOTA WISATA|0|0|0|0|0|0|7|6|16
G117|BOGOR 2|TXJ1|PESONA DEPOK AH 3|0|0|0|0|0|0|56|50|29
G117|BOGOR 2|TXJX|RAYA CIBUCIL|0|0|0|0|0|0|6|17|15
G117|BOGOR 2|TXM9|D MINIMALIS|0|0|0|0|0|0|5|5|11
G117|BOGOR 2|TXMG|PERMATA CIBUBUR BOULEVARD|0|0|0|0|0|0|27|17|26
G117|BOGOR 2|TXMO|PERMATA PURI HARMONI 2|0|0|0|0|0|0|13|18|20
G117|BOGOR 2|TXNA|KEDEP CICADAS|0|0|0|0|0|0|11|12|13
G117|BOGOR 2|TXOW|CITRA LAKE A02 8-9|0|0|0|0|0|0|9|11|21
G117|BOGOR 2|TXPF|SOMERSET KOTA WISATA|0|0|0|0|0|0|53|30|35
G117|BOGOR 2|TXPJ|RAGA JAYA|0|0|0|0|0|0|6|15|23
G117|BOGOR 2|TXS7|NAROGONG KM 17|0|0|0|0|0|0|24|2|13
G117|BOGOR 2|TXVE|KARANG ASEM CITEUREUP|0|0|0|0|0|0|14|27|21
G117|BOGOR 2|TXWS|TAMAN MELATI SAWANGAN|0|0|0|0|0|0|42|35|35
G117|BOGOR 2|TY23|SPBU NAROGONG KM 15|0|0|0|0|0|0|3|8|10
G117|BOGOR 2|TY5B|DEPOK MAHARAJA|0|0|0|0|0|0|21|34|33
G117|BOGOR 2|TY6N|CIKAHURIPAN INDAH|0|0|0|0|0|0|6|12|21
G117|BOGOR 2|TY9T|RAYA MAYOR OKING|0|0|0|0|0|0|5|2|4
G117|BOGOR 2|TYE5|CITRA GRAHA PRIMA|0|0|0|0|0|0|8|11|23
G117|BOGOR 2|TYJM|PASIR PUTIH BEDAHAN|0|0|0|0|0|0|27|20|31
G117|BOGOR 2|TYLC|KRANGGAN JATIRADEN|0|0|0|0|0|0|11|24|38
G117|BOGOR 2|TYNC|"MUTIARA SAKINAH "|0|0|0|0|0|0|15|18|24
G117|BOGOR 2|TYQE|JONGGOL DAYEUH|0|0|0|0|0|0|5|10|16
G117|BOGOR 2|TYWX|SPBU LEUWISADENG|0|0|0|0|0|0|3|13|10
G117|BOGOR 2|TYX6|FRESH CITRA INDAH UTAMA|0|0|0|0|0|0|48|42|42
G117|BOGOR 2|TYXD|R.H HASAN 275|0|0|0|0|0|0|17|24|25
G117|BOGOR 2|TYYP|RIDWAN RAIS 3|0|0|0|0|0|0|11|17|14
G117|BOGOR 2|TZ0L|RAYA PANGKALAN JATI|0|0|0|0|0|0|11|15|21
G117|BOGOR 2|TZ3D|CIANGSANA KOTA WISATA|0|0|0|0|0|0|4|7|6
G117|BOGOR 2|TZ8E|PEMUDA CIPAYUNG|0|0|0|0|0|0|12|14|21
G117|BOGOR 2|TZAU|SENTRA WARINGIN|0|0|0|0|0|0|14|20|23
G117|BOGOR 2|TZBL|CITRA GRAND 2|0|0|0|0|0|0|4|7|12
G117|BOGOR 2|TZCL|SPBU CILANGKAP|0|0|0|0|0|0|10|6|10
G117|BOGOR 2|TZEB|TUGU TANI|0|0|0|0|0|0|12|16|23
G117|BOGOR 2|TZHV|NANGGUNG BARU|0|0|0|0|0|0|8|15|21
G117|BOGOR 2|TZPW|GRIYA PONDOK RAJEG|0|0|0|0|0|0|18|24|30
G117|BOGOR 2|TZQH|ABDUL HAMID|0|0|0|0|0|0|8|14|17
G117|BOGOR 2|TZR6|JATIRANGGA|0|0|0|0|0|0|5|9|13
G117|BOGOR 2|TZUP|CIKEAS GARDENIA|0|0|0|0|0|0|38|24|30
G117|BOGOR 2|TZW9|NUSANTARA KELAPA DUA|0|0|0|0|0|0|8|15|22
G157|LEBAK|F00E|KARANG ANTU|0|0|0|0|0|0|15|19|24
G157|LEBAK|F03F|PASIR KURAY|0|0|0|0|0|0|9|12|13
G157|LEBAK|F04F|CIJAKU|0|0|0|0|0|0|17|7|9
G157|LEBAK|F05E|SUMUR BUANG|0|0|0|0|0|0|7|8|18
G157|LEBAK|F07E|KALODRAN|0|0|0|0|0|0|5|12|15
G157|LEBAK|F0B8|BHAYANGKARA|0|0|0|0|0|0|10|16|18
G157|LEBAK|F0CD|RAYA LINGKAR CIWANDAN|0|0|0|0|0|0|7|13|24
G157|LEBAK|F0K7|PERUM ROYAL GARDEN|0|0|0|0|0|0|22|26|24
G157|LEBAK|F0NX|BOJONG LELES CIBADAK|0|0|0|0|0|0|10|6|21
G157|LEBAK|F0QY|CIAGEL KIBIN|0|0|0|0|0|0|5|7|17
G157|LEBAK|F0SE|RAYA PETIR BAROS KM 06|0|0|0|0|0|0|20|22|22
G157|LEBAK|F117|WARINGIN KURUNG|0|0|0|0|0|0|10|25|17
G157|LEBAK|F124|BOJONEGORO|0|0|0|0|0|0|15|24|24
G157|LEBAK|F150|PONDOK CILEGON INDAH|0|0|0|0|0|0|7|17|23
G157|LEBAK|F17B|GUNUNG BATU RAYA|0|0|0|0|0|0|29|18|18
G157|LEBAK|F1GY|PERTIGAAN CIPARAY|0|0|0|0|0|0|20|23|24
G157|LEBAK|F1JO|PERUM PURI KANAKA|0|0|0|0|0|0|18|13|15
G157|LEBAK|F1RF|GRAND SUTERA CILEGON|0|0|0|0|0|0|31|36|24
G157|LEBAK|F1X9|INDUSTRI MODERN CIKANDE|0|0|0|0|0|0|11|13|24
G157|LEBAK|F1XC|RAYA MAJA|0|0|0|0|0|0|18|18|24
G157|LEBAK|F280|RSUD SERANG|0|0|0|0|0|0|5|6|17
G157|LEBAK|F2B1|SAKETI 2|0|0|0|0|0|0|1|12|14
G157|LEBAK|F2JO|PARAKAN|0|0|0|0|0|0|8|10|9
G157|LEBAK|F2R9|REST AREA KM 68 A|0|0|0|0|0|0|21|18|18
G157|LEBAK|F2XT|SPBU LONTAR|0|0|0|0|0|0|6|9|15
G157|LEBAK|F32F|LABUAN II|0|0|0|0|0|0|9|9|12
G157|LEBAK|F33M|CIBADAK LEBAK|0|0|0|0|0|0|23|11|17
G157|LEBAK|F392|KRAMAT WATU|0|0|0|0|0|0|17|21|26
G157|LEBAK|F39A|SERANG BARU|0|0|0|0|0|0|36|24|18
G157|LEBAK|F3FB|RAYA ANYER KM. 128|0|0|0|0|0|0|16|15|18
G157|LEBAK|F3FO|TAMAN KRAKATAU 2|0|0|0|0|0|0|24|27|24
G157|LEBAK|F3H9|SPBU PALIMA|0|0|0|0|0|0|36|30|24
G157|LEBAK|F3KO|MAJA CIBIUK|0|0|0|0|0|0|11|24|23
G157|LEBAK|F4MA|RAYA BAYAH CIKOTOK KM 5|0|0|0|0|0|0|8|13|19
G157|LEBAK|F4VR|GORDA SERANG|0|0|0|0|0|0|11|11|11
G157|LEBAK|F509|SUNAN AMPEL|0|0|0|0|0|0|17|25|24
G157|LEBAK|F53Y|PERINTIS LABUAN|0|0|0|0|0|0|20|15|21
G157|LEBAK|F554|CIKANDE 2|0|0|0|0|0|0|15|24|24
G157|LEBAK|F57V|PASAR CITEREUP|0|0|0|0|0|0|16|22|36
G157|LEBAK|F58A|CITANGKIL|0|0|0|0|0|0|16|14|22
G157|LEBAK|F594|CIKANDE PERMAI|0|0|0|0|0|0|7|13|24
G157|LEBAK|F597|TAMAN CIRUAS|0|0|0|0|0|0|15|14|25
G157|LEBAK|F59A|TAMAN BANTEN LESTARI|0|0|0|0|0|0|6|18|24
G157|LEBAK|F5QY|RAYA MUNCANG SUKASARI|0|0|0|0|0|0|3|11|16
G157|LEBAK|F5Z5|CADASARI 2|0|0|0|0|0|0|8|4|24
G157|LEBAK|F68G|KORANJI PANDEGLANG|0|0|0|0|0|0|6|8|12
G157|LEBAK|F68U|KRAKATAU|0|0|0|0|0|0|6|21|17
G157|LEBAK|F6M6|GRAND SUTRA SERANG|0|0|0|0|0|0|10|21|12
G157|LEBAK|F6R5|NAMENG|0|0|0|0|0|0|3|4|6
G157|LEBAK|F6RT|NYAPAH SERANG|0|0|0|0|0|0|19|12|30
G157|LEBAK|F6TD|PASAR JIPUT|0|0|0|0|0|0|5|16|23
G157|LEBAK|F6VT|BANJAR IRIGASI|0|0|0|0|0|0|3|7|15
G157|LEBAK|F71Q|NIKO MAS|0|0|0|0|0|0|4|13|18
G157|LEBAK|F72C|TERMINAL MANDALA|0|0|0|0|0|0|11|11|16
G157|LEBAK|F776|BOJONEGORO 2|0|0|0|0|0|0|10|16|28
